,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
44,B8,Central Europe and the Baltics,"Life expectancy at birth, total (years)",2016,76.9703062304413,Aggregates,Aggregates,Aggregates,,
45,V2,Early-demographic dividend,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
46,V2,Early-demographic dividend,"Life expectancy at birth, total (years)",2023,71.7962449795855,Aggregates,Aggregates,Aggregates,,
47,V2,Early-demographic dividend,"Life expectancy at birth, total (years)",2022,71.4304552508694,Aggregates,Aggregates,Aggregates,,
48,V2,Early-demographic dividend,"Life expectancy at birth, total (years)",2021,68.1790994839633,Aggregates,Aggregates,Aggregates,,
49,V2,Early-demographic dividend,"Life expectancy at birth, total (years)",2020,69.8801308490982,Aggregates,Aggregates,Aggregates,,
50,V2,Early-demographic dividend,"Life expectancy at birth, total (years)",2019,70.8424064605001,Aggregates,Aggregates,Aggregates,,
51,V2,Early-demographic dividend,"Life expectancy at birth, total (years)",2018,70.5486659921504,Aggregates,Aggregates,Aggregates,,
52,V2,Early-demographic dividend,"Life expectancy at birth, total (years)",2017,70.2729949393554,Aggregates,Aggregates,Aggregates,,
53,V2,Early-demographic dividend,"Life expectancy at birth, total (years)",2016,69.9484837084835,Aggregates,Aggregates,Aggregates,,
54,Z4,East Asia & Pacific,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
55,Z4,East Asia & Pacific,"Life expectancy at birth, total (years)",2023,76.6595183258032,Aggregates,Aggregates,Aggregates,,
56,Z4,East Asia & Pacific,"Life expectancy at birth, total (years)",2022,76.6767834400676,Aggregates,Aggregates,Aggregates,,
57,Z4,East Asia & Pacific,"Life expectancy at birth, total (years)",2021,76.1530093756951,Aggregates,Aggregates,Aggregates,,
58,Z4,East Asia & Pacific,"Life expectancy at birth, total (years)",2020,76.5434376080231,Aggregates,Aggregates,Aggregates,,
59,Z4,East Asia & Pacific,"Life expectancy at birth, total (years)",2019,76.586261929345,Aggregates,Aggregates,Aggregates,,
60,Z4,East Asia & Pacific,"Life expectancy at birth, total (years)",2018,76.3914229383171,Aggregates,Aggregates,Aggregates,,
61,Z4,East Asia & Pacific,"Life expectancy at birth, total (years)",2017,76.0789923585537,Aggregates,Aggregates,Aggregates,,
62,Z4,East Asia & Pacific,"Life expectancy at birth, total (years)",2016,75.9870166732102,Aggregates,Aggregates,Aggregates,,
63,4E,East Asia & Pacific (excluding high income),"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
64,4E,East Asia & Pacific (excluding high income),"Life expectancy at birth, total (years)",2023,75.8806830895266,Aggregates,Aggregates,Aggregates,,
65,4E,East Asia & Pacific (excluding high income),"Life expectancy at birth, total (years)",2022,75.9325409436903,Aggregates,Aggregates,Aggregates,,
66,4E,East Asia & Pacific (excluding high income),"Life expectancy at birth, total (years)",2021,75.2781418410849,Aggregates,Aggregates,Aggregates,,
67,4E,East Asia & Pacific (excluding high income),"Life expectancy at birth, total (years)",2020,75.6976393295064,Aggregates,Aggregates,Aggregates,,
68,4E,East Asia & Pacific (excluding high income),"Life expectancy at birth, total (years)",2019,75.7689690321509,Aggregates,Aggregates,Aggregates,,
69,4E,East Asia & Pacific (excluding high income),"Life expectancy at birth, total (years)",2018,75.57828618156,Aggregates,Aggregates,Aggregates,,
70,4E,East Asia & Pacific (excluding high income),"Life expectancy at birth, total (years)",2017,75.2396714880306,Aggregates,Aggregates,Aggregates,,
71,4E,East Asia & Pacific (excluding high income),"Life expectancy at birth, total (years)",2016,75.1559117663434,Aggregates,Aggregates,Aggregates,,
72,T4,East Asia & Pacific (IDA & IBRD countries),"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
73,T4,East Asia & Pacific (IDA & IBRD countries),"Life expectancy at birth, total (years)",2023,75.9085643603807,Aggregates,Aggregates,Aggregates,,
74,T4,East Asia & Pacific (IDA & IBRD countries),"Life expectancy at birth, total (years)",2022,75.9610347461336,Aggregates,Aggregates,Aggregates,,
75,T4,East Asia & Pacific (IDA & IBRD countries),"Life expectancy at birth, total (years)",2021,75.3009806060199,Aggregates,Aggregates,Aggregates,,
76,T4,East Asia & Pacific (IDA & IBRD countries),"Life expectancy at birth, total (years)",2020,75.7338497054699,Aggregates,Aggregates,Aggregates,,
77,T4,East Asia & Pacific (IDA & IBRD countries),"Life expectancy at birth, total (years)",2019,75.8042877234534,Aggregates,Aggregates,Aggregates,,
78,T4,East Asia & Pacific (IDA & IBRD countries),"Life expectancy at birth, total (years)",2018,75.6101241544348,Aggregates,Aggregates,Aggregates,,
79,T4,East Asia & Pacific (IDA & IBRD countries),"Life expectancy at birth, total (years)",2017,75.2671640185859,Aggregates,Aggregates,Aggregates,,
80,T4,East Asia & Pacific (IDA & IBRD countries),"Life expectancy at birth, total (years)",2016,75.1832269955477,Aggregates,Aggregates,Aggregates,,
81,XC,Euro area,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
82,XC,Euro area,"Life expectancy at birth, total (years)",2023,82.1920076156423,Aggregates,Aggregates,Aggregates,,
83,XC,Euro area,"Life expectancy at birth, total (years)",2022,81.6212237452298,Aggregates,Aggregates,Aggregates,,
84,XC,Euro area,"Life expectancy at birth, total (years)",2021,81.5839330415712,Aggregates,Aggregates,Aggregates,,
85,XC,Euro area,"Life expectancy at birth, total (years)",2020,81.4873571657503,Aggregates,Aggregates,Aggregates,,
86,XC,Euro area,"Life expectancy at birth, total (years)",2019,82.2804211551829,Aggregates,Aggregates,Aggregates,,
87,XC,Euro area,"Life expectancy at birth, total (years)",2018,82.0027602577719,Aggregates,Aggregates,Aggregates,,
88,XC,Euro area,"Life expectancy at birth, total (years)",2017,81.8840085594743,Aggregates,Aggregates,Aggregates,,
89,XC,Euro area,"Life expectancy at birth, total (years)",2016,81.9075874931284,Aggregates,Aggregates,Aggregates,,
90,Z7,Europe & Central Asia,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
91,Z7,Europe & Central Asia,"Life expectancy at birth, total (years)",2023,78.3870183177038,Aggregates,Aggregates,Aggregates,,
92,Z7,Europe & Central Asia,"Life expectancy at birth, total (years)",2022,77.8361130850842,Aggregates,Aggregates,Aggregates,,
93,Z7,Europe & Central Asia,"Life expectancy at birth, total (years)",2021,76.7287266936821,Aggregates,Aggregates,Aggregates,,
94,Z7,Europe & Central Asia,"Life expectancy at birth, total (years)",2020,77.1757484533311,Aggregates,Aggregates,Aggregates,,
95,Z7,Europe & Central Asia,"Life expectancy at birth, total (years)",2019,78.3042683990405,Aggregates,Aggregates,Aggregates,,
96,Z7,Europe & Central Asia,"Life expectancy at birth, total (years)",2018,78.0322195043255,Aggregates,Aggregates,Aggregates,,
97,Z7,Europe & Central Asia,"Life expectancy at birth, total (years)",2017,77.8993049650609,Aggregates,Aggregates,Aggregates,,
98,Z7,Europe & Central Asia,"Life expectancy at birth, total (years)",2016,77.6815195796899,Aggregates,Aggregates,Aggregates,,
99,7E,Europe & Central Asia (excluding high income),"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
100,7E,Europe & Central Asia (excluding high income),"Life expectancy at birth, total (years)",2023,74.7987152767476,Aggregates,Aggregates,Aggregates,,
101,7E,Europe & Central Asia (excluding high income),"Life expectancy at birth, total (years)",2022,74.5786223390478,Aggregates,Aggregates,Aggregates,,
102,7E,Europe & Central Asia (excluding high income),"Life expectancy at birth, total (years)",2021,72.8874329657208,Aggregates,Aggregates,Aggregates,,
103,7E,Europe & Central Asia (excluding high income),"Life expectancy at birth, total (years)",2020,73.5589573506665,Aggregates,Aggregates,Aggregates,,
104,7E,Europe & Central Asia (excluding high income),"Life expectancy at birth, total (years)",2019,74.821186588313,Aggregates,Aggregates,Aggregates,,
105,7E,Europe & Central Asia (excluding high income),"Life expectancy at birth, total (years)",2018,74.5976698113306,Aggregates,Aggregates,Aggregates,,
106,7E,Europe & Central Asia (excluding high income),"Life expectancy at birth, total (years)",2017,74.4074945113083,Aggregates,Aggregates,Aggregates,,
107,7E,Europe & Central Asia (excluding high income),"Life expectancy at birth, total (years)",2016,74.0349273934992,Aggregates,Aggregates,Aggregates,,
108,T7,Europe & Central Asia (IDA & IBRD countries),"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
109,T7,Europe & Central Asia (IDA & IBRD countries),"Life expectancy at birth, total (years)",2023,74.7300564025194,Aggregates,Aggregates,Aggregates,,
110,T7,Europe & Central Asia (IDA & IBRD countries),"Life expectancy at birth, total (years)",2022,74.1916033602425,Aggregates,Aggregates,Aggregates,,
111,T7,Europe & Central Asia (IDA & IBRD countries),"Life expectancy at birth, total (years)",2021,72.1539007720004,Aggregates,Aggregates,Aggregates,,
112,T7,Europe & Central Asia (IDA & IBRD countries),"Life expectancy at birth, total (years)",2020,73.1523738187621,Aggregates,Aggregates,Aggregates,,
113,T7,Europe & Central Asia (IDA & IBRD countries),"Life expectancy at birth, total (years)",2019,74.5939674450224,Aggregates,Aggregates,Aggregates,,
114,T7,Europe & Central Asia (IDA & IBRD countries),"Life expectancy at birth, total (years)",2018,74.3004387516548,Aggregates,Aggregates,Aggregates,,
115,T7,Europe & Central Asia (IDA & IBRD countries),"Life expectancy at birth, total (years)",2017,74.134211186205,Aggregates,Aggregates,Aggregates,,
116,T7,Europe & Central Asia (IDA & IBRD countries),"Life expectancy at birth, total (years)",2016,73.6922376190485,Aggregates,Aggregates,Aggregates,,
117,EU,European Union,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
118,EU,European Union,"Life expectancy at birth, total (years)",2023,81.4114503796876,Aggregates,Aggregates,Aggregates,,
119,EU,European Union,"Life expectancy at birth, total (years)",2022,80.7129818383208,Aggregates,Aggregates,Aggregates,,
120,EU,European Union,"Life expectancy at birth, total (years)",2021,80.3071964400875,Aggregates,Aggregates,Aggregates,,
121,EU,European Union,"Life expectancy at birth, total (years)",2020,80.4414754678551,Aggregates,Aggregates,Aggregates,,
122,EU,European Union,"Life expectancy at birth, total (years)",2019,81.3194524901834,Aggregates,Aggregates,Aggregates,,
123,EU,European Union,"Life expectancy at birth, total (years)",2018,81.0317510064821,Aggregates,Aggregates,Aggregates,,
124,EU,European Union,"Life expectancy at birth, total (years)",2017,80.9303097853099,Aggregates,Aggregates,Aggregates,,
125,EU,European Union,"Life expectancy at birth, total (years)",2016,80.9530808081627,Aggregates,Aggregates,Aggregates,,
126,F1,Fragile and conflict affected situations,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
127,F1,Fragile and conflict affected situations,"Life expectancy at birth, total (years)",2023,63.3499447771075,Aggregates,Aggregates,Aggregates,,
128,F1,Fragile and conflict affected situations,"Life expectancy at birth, total (years)",2022,62.702271566254,Aggregates,Aggregates,Aggregates,,
129,F1,Fragile and conflict affected situations,"Life expectancy at birth, total (years)",2021,61.6086810439385,Aggregates,Aggregates,Aggregates,,
130,F1,Fragile and conflict affected situations,"Life expectancy at birth, total (years)",2020,62.0663682854031,Aggregates,Aggregates,Aggregates,,
131,F1,Fragile and conflict affected situations,"Life expectancy at birth, total (years)",2019,62.1379545505037,Aggregates,Aggregates,Aggregates,,
132,F1,Fragile and conflict affected situations,"Life expectancy at birth, total (years)",2018,61.7825083062786,Aggregates,Aggregates,Aggregates,,
133,F1,Fragile and conflict affected situations,"Life expectancy at birth, total (years)",2017,61.2296826870124,Aggregates,Aggregates,Aggregates,,
134,F1,Fragile and conflict affected situations,"Life expectancy at birth, total (years)",2016,60.9861836667017,Aggregates,Aggregates,Aggregates,,
135,XE,Heavily indebted poor countries (HIPC),"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
136,XE,Heavily indebted poor countries (HIPC),"Life expectancy at birth, total (years)",2023,64.7159054177481,Aggregates,Aggregates,Aggregates,,
137,XE,Heavily indebted poor countries (HIPC),"Life expectancy at birth, total (years)",2022,63.8404458555462,Aggregates,Aggregates,Aggregates,,
138,XE,Heavily indebted poor countries (HIPC),"Life expectancy at birth, total (years)",2021,62.5313735700637,Aggregates,Aggregates,Aggregates,,
139,XE,Heavily indebted poor countries (HIPC),"Life expectancy at birth, total (years)",2020,63.0726319690016,Aggregates,Aggregates,Aggregates,,
140,XE,Heavily indebted poor countries (HIPC),"Life expectancy at birth, total (years)",2019,63.0898004183278,Aggregates,Aggregates,Aggregates,,
141,XE,Heavily indebted poor countries (HIPC),"Life expectancy at birth, total (years)",2018,62.798544258222,Aggregates,Aggregates,Aggregates,,
142,XE,Heavily indebted poor countries (HIPC),"Life expectancy at birth, total (years)",2017,62.3151956659401,Aggregates,Aggregates,Aggregates,,
143,XE,Heavily indebted poor countries (HIPC),"Life expectancy at birth, total (years)",2016,62.0038083727554,Aggregates,Aggregates,Aggregates,,
144,XD,High income,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
145,XD,High income,"Life expectancy at birth, total (years)",2023,80.1500151183354,Aggregates,Aggregates,Aggregates,,
146,XD,High income,"Life expectancy at birth, total (years)",2022,79.4313242226593,Aggregates,Aggregates,Aggregates,,
147,XD,High income,"Life expectancy at birth, total (years)",2021,78.8000564470189,Aggregates,Aggregates,Aggregates,,
148,XD,High income,"Life expectancy at birth, total (years)",2020,79.2043516940348,Aggregates,Aggregates,Aggregates,,
149,XD,High income,"Life expectancy at birth, total (years)",2019,80.1994382042117,Aggregates,Aggregates,Aggregates,,
150,XD,High income,"Life expectancy at birth, total (years)",2018,79.9668020572923,Aggregates,Aggregates,Aggregates,,
151,XD,High income,"Life expectancy at birth, total (years)",2017,79.8538410660347,Aggregates,Aggregates,Aggregates,,
152,XD,High income,"Life expectancy at birth, total (years)",2016,79.7243724353495,Aggregates,Aggregates,Aggregates,,
153,XF,IBRD only,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
154,XF,IBRD only,"Life expectancy at birth, total (years)",2023,74.5209699459191,Aggregates,Aggregates,Aggregates,,
155,XF,IBRD only,"Life expectancy at birth, total (years)",2022,74.251561351988,Aggregates,Aggregates,Aggregates,,
156,XF,IBRD only,"Life expectancy at birth, total (years)",2021,71.974522937271,Aggregates,Aggregates,Aggregates,,
157,XF,IBRD only,"Life expectancy at birth, total (years)",2020,73.29542288776,Aggregates,Aggregates,Aggregates,,
158,XF,IBRD only,"Life expectancy at birth, total (years)",2019,74.0315931724484,Aggregates,Aggregates,Aggregates,,
159,XF,IBRD only,"Life expectancy at birth, total (years)",2018,73.7952368045971,Aggregates,Aggregates,Aggregates,,
160,XF,IBRD only,"Life expectancy at birth, total (years)",2017,73.4860165794436,Aggregates,Aggregates,Aggregates,,
161,XF,IBRD only,"Life expectancy at birth, total (years)",2016,73.259443703247,Aggregates,Aggregates,Aggregates,,
162,ZT,IDA & IBRD total,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
163,ZT,IDA & IBRD total,"Life expectancy at birth, total (years)",2023,72.0008209186498,Aggregates,Aggregates,Aggregates,,
164,ZT,IDA & IBRD total,"Life expectancy at birth, total (years)",2022,71.6779222363782,Aggregates,Aggregates,Aggregates,,
165,ZT,IDA & IBRD total,"Life expectancy at birth, total (years)",2021,69.6682599282971,Aggregates,Aggregates,Aggregates,,
166,ZT,IDA & IBRD total,"Life expectancy at birth, total (years)",2020,70.7491565630532,Aggregates,Aggregates,Aggregates,,
167,ZT,IDA & IBRD total,"Life expectancy at birth, total (years)",2019,71.3942743859044,Aggregates,Aggregates,Aggregates,,
168,ZT,IDA & IBRD total,"Life expectancy at birth, total (years)",2018,71.153328289214,Aggregates,Aggregates,Aggregates,,
169,ZT,IDA & IBRD total,"Life expectancy at birth, total (years)",2017,70.8311670216616,Aggregates,Aggregates,Aggregates,,
170,ZT,IDA & IBRD total,"Life expectancy at birth, total (years)",2016,70.6142743615375,Aggregates,Aggregates,Aggregates,,
171,XH,IDA blend,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
172,XH,IDA blend,"Life expectancy at birth, total (years)",2023,62.4621643327349,Aggregates,Aggregates,Aggregates,,
173,XH,IDA blend,"Life expectancy at birth, total (years)",2022,62.1288641416852,Aggregates,Aggregates,Aggregates,,
174,XH,IDA blend,"Life expectancy at birth, total (years)",2021,60.876535738179,Aggregates,Aggregates,Aggregates,,
175,XH,IDA blend,"Life expectancy at birth, total (years)",2020,60.8180066140619,Aggregates,Aggregates,Aggregates,,
176,XH,IDA blend,"Life expectancy at birth, total (years)",2019,61.3259973798573,Aggregates,Aggregates,Aggregates,,
177,XH,IDA blend,"Life expectancy at birth, total (years)",2018,61.0740542759518,Aggregates,Aggregates,Aggregates,,
178,XH,IDA blend,"Life expectancy at birth, total (years)",2017,60.818392907263,Aggregates,Aggregates,Aggregates,,
179,XH,IDA blend,"Life expectancy at birth, total (years)",2016,60.5761664527178,Aggregates,Aggregates,Aggregates,,
180,XI,IDA only,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
181,XI,IDA only,"Life expectancy at birth, total (years)",2023,67.0538318903115,Aggregates,Aggregates,Aggregates,,
182,XI,IDA only,"Life expectancy at birth, total (years)",2022,66.3600605315493,Aggregates,Aggregates,Aggregates,,
183,XI,IDA only,"Life expectancy at birth, total (years)",2021,64.8764634139942,Aggregates,Aggregates,Aggregates,,
184,XI,IDA only,"Life expectancy at birth, total (years)",2020,65.411479068422,Aggregates,Aggregates,Aggregates,,
185,XI,IDA only,"Life expectancy at birth, total (years)",2019,65.5828691146811,Aggregates,Aggregates,Aggregates,,
186,XI,IDA only,"Life expectancy at birth, total (years)",2018,65.172890099339,Aggregates,Aggregates,Aggregates,,
187,XI,IDA only,"Life expectancy at birth, total (years)",2017,64.6098588988294,Aggregates,Aggregates,Aggregates,,
188,XI,IDA only,"Life expectancy at birth, total (years)",2016,64.3101407903027,Aggregates,Aggregates,Aggregates,,
189,XG,IDA total,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
190,XG,IDA total,"Life expectancy at birth, total (years)",2023,65.4535223135408,Aggregates,Aggregates,Aggregates,,
191,XG,IDA total,"Life expectancy at birth, total (years)",2022,64.8822902939527,Aggregates,Aggregates,Aggregates,,
192,XG,IDA total,"Life expectancy at birth, total (years)",2021,63.4773799318061,Aggregates,Aggregates,Aggregates,,
193,XG,IDA total,"Life expectancy at birth, total (years)",2020,63.8022749850664,Aggregates,Aggregates,Aggregates,,
194,XG,IDA total,"Life expectancy at birth, total (years)",2019,64.0885399952044,Aggregates,Aggregates,Aggregates,,
195,XG,IDA total,"Life expectancy at birth, total (years)",2018,63.7309311828708,Aggregates,Aggregates,Aggregates,,
196,XG,IDA total,"Life expectancy at birth, total (years)",2017,63.2736954244909,Aggregates,Aggregates,Aggregates,,
197,XG,IDA total,"Life expectancy at birth, total (years)",2016,62.9919508459629,Aggregates,Aggregates,Aggregates,,
198,V3,Late-demographic dividend,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
199,V3,Late-demographic dividend,"Life expectancy at birth, total (years)",2023,77.130120543495,Aggregates,Aggregates,Aggregates,,
200,V3,Late-demographic dividend,"Life expectancy at birth, total (years)",2022,76.9545802485126,Aggregates,Aggregates,Aggregates,,
201,V3,Late-demographic dividend,"Life expectancy at birth, total (years)",2021,76.306088329774,Aggregates,Aggregates,Aggregates,,
202,V3,Late-demographic dividend,"Life expectancy at birth, total (years)",2020,76.6937147799405,Aggregates,Aggregates,Aggregates,,
203,V3,Late-demographic dividend,"Life expectancy at birth, total (years)",2019,76.9982668440355,Aggregates,Aggregates,Aggregates,,
204,V3,Late-demographic dividend,"Life expectancy at birth, total (years)",2018,76.7784257230861,Aggregates,Aggregates,Aggregates,,
205,V3,Late-demographic dividend,"Life expectancy at birth, total (years)",2017,76.4176788737102,Aggregates,Aggregates,Aggregates,,
206,V3,Late-demographic dividend,"Life expectancy at birth, total (years)",2016,76.293092854666,Aggregates,Aggregates,Aggregates,,
207,ZJ,Latin America & Caribbean,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
208,ZJ,Latin America & Caribbean,"Life expectancy at birth, total (years)",2023,75.6435293327332,Aggregates,Aggregates,Aggregates,,
209,ZJ,Latin America & Caribbean,"Life expectancy at birth, total (years)",2022,74.647198943632,Aggregates,Aggregates,Aggregates,,
210,ZJ,Latin America & Caribbean,"Life expectancy at birth, total (years)",2021,71.8141668022872,Aggregates,Aggregates,Aggregates,,
211,ZJ,Latin America & Caribbean,"Life expectancy at birth, total (years)",2020,73.188934023043,Aggregates,Aggregates,Aggregates,,
212,ZJ,Latin America & Caribbean,"Life expectancy at birth, total (years)",2019,75.2042598654921,Aggregates,Aggregates,Aggregates,,
213,ZJ,Latin America & Caribbean,"Life expectancy at birth, total (years)",2018,75.052717198381,Aggregates,Aggregates,Aggregates,,
214,ZJ,Latin America & Caribbean,"Life expectancy at birth, total (years)",2017,74.8318087892113,Aggregates,Aggregates,Aggregates,,
215,ZJ,Latin America & Caribbean,"Life expectancy at birth, total (years)",2016,74.6774848833781,Aggregates,Aggregates,Aggregates,,
216,XJ,Latin America & Caribbean (excluding high income),"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
217,XJ,Latin America & Caribbean (excluding high income),"Life expectancy at birth, total (years)",2023,75.4986013301866,Aggregates,Aggregates,Aggregates,,
218,XJ,Latin America & Caribbean (excluding high income),"Life expectancy at birth, total (years)",2022,74.4897262626476,Aggregates,Aggregates,Aggregates,,
219,XJ,Latin America & Caribbean (excluding high income),"Life expectancy at birth, total (years)",2021,71.4377016432982,Aggregates,Aggregates,Aggregates,,
220,XJ,Latin America & Caribbean (excluding high income),"Life expectancy at birth, total (years)",2020,72.8759217271338,Aggregates,Aggregates,Aggregates,,
221,XJ,Latin America & Caribbean (excluding high income),"Life expectancy at birth, total (years)",2019,75.0513524613511,Aggregates,Aggregates,Aggregates,,
222,XJ,Latin America & Caribbean (excluding high income),"Life expectancy at birth, total (years)",2018,74.8906731016397,Aggregates,Aggregates,Aggregates,,
223,XJ,Latin America & Caribbean (excluding high income),"Life expectancy at birth, total (years)",2017,74.7006534427421,Aggregates,Aggregates,Aggregates,,
224,XJ,Latin America & Caribbean (excluding high income),"Life expectancy at birth, total (years)",2016,74.5306460760941,Aggregates,Aggregates,Aggregates,,
225,T2,Latin America & the Caribbean (IDA & IBRD countries),"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
226,T2,Latin America & the Caribbean (IDA & IBRD countries),"Life expectancy at birth, total (years)",2023,75.5699258379688,Aggregates,Aggregates,Aggregates,,
227,T2,Latin America & the Caribbean (IDA & IBRD countries),"Life expectancy at birth, total (years)",2022,74.5684293540859,Aggregates,Aggregates,Aggregates,,
228,T2,Latin America & the Caribbean (IDA & IBRD countries),"Life expectancy at birth, total (years)",2021,71.7449274626405,Aggregates,Aggregates,Aggregates,,
229,T2,Latin America & the Caribbean (IDA & IBRD countries),"Life expectancy at birth, total (years)",2020,73.0747493617473,Aggregates,Aggregates,Aggregates,,
230,T2,Latin America & the Caribbean (IDA & IBRD countries),"Life expectancy at birth, total (years)",2019,75.1319711493442,Aggregates,Aggregates,Aggregates,,
231,T2,Latin America & the Caribbean (IDA & IBRD countries),"Life expectancy at birth, total (years)",2018,74.9760978010797,Aggregates,Aggregates,Aggregates,,
232,T2,Latin America & the Caribbean (IDA & IBRD countries),"Life expectancy at birth, total (years)",2017,74.7614101353626,Aggregates,Aggregates,Aggregates,,
233,T2,Latin America & the Caribbean (IDA & IBRD countries),"Life expectancy at birth, total (years)",2016,74.5894794269073,Aggregates,Aggregates,Aggregates,,
234,XL,Least developed countries: UN classification,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
235,XL,Least developed countries: UN classification,"Life expectancy at birth, total (years)",2023,66.5161002597788,Aggregates,Aggregates,Aggregates,,
236,XL,Least developed countries: UN classification,"Life expectancy at birth, total (years)",2022,65.7631857632163,Aggregates,Aggregates,Aggregates,,
237,XL,Least developed countries: UN classification,"Life expectancy at birth, total (years)",2021,64.267342334044,Aggregates,Aggregates,Aggregates,,
238,XL,Least developed countries: UN classification,"Life expectancy at birth, total (years)",2020,64.8323585417323,Aggregates,Aggregates,Aggregates,,
239,XL,Least developed countries: UN classification,"Life expectancy at birth, total (years)",2019,64.9724534415541,Aggregates,Aggregates,Aggregates,,
240,XL,Least developed countries: UN classification,"Life expectancy at birth, total (years)",2018,64.6022757660127,Aggregates,Aggregates,Aggregates,,
241,XL,Least developed countries: UN classification,"Life expectancy at birth, total (years)",2017,64.0339755156235,Aggregates,Aggregates,Aggregates,,
242,XL,Least developed countries: UN classification,"Life expectancy at birth, total (years)",2016,63.7237270680356,Aggregates,Aggregates,Aggregates,,
243,XO,Low & middle income,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
244,XO,Low & middle income,"Life expectancy at birth, total (years)",2023,71.9740048771462,Aggregates,Aggregates,Aggregates,,
245,XO,Low & middle income,"Life expectancy at birth, total (years)",2022,71.6852818823469,Aggregates,Aggregates,Aggregates,,
246,XO,Low & middle income,"Life expectancy at birth, total (years)",2021,69.6717843895896,Aggregates,Aggregates,Aggregates,,
247,XO,Low & middle income,"Life expectancy at birth, total (years)",2020,70.7486800091755,Aggregates,Aggregates,Aggregates,,
248,XO,Low & middle income,"Life expectancy at birth, total (years)",2019,71.3698556147386,Aggregates,Aggregates,Aggregates,,
249,XO,Low & middle income,"Life expectancy at birth, total (years)",2018,71.1345010717806,Aggregates,Aggregates,Aggregates,,
250,XO,Low & middle income,"Life expectancy at birth, total (years)",2017,70.8082905151177,Aggregates,Aggregates,Aggregates,,
251,XO,Low & middle income,"Life expectancy at birth, total (years)",2016,70.6061841961247,Aggregates,Aggregates,Aggregates,,
252,XM,Low income,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
253,XM,Low income,"Life expectancy at birth, total (years)",2023,64.5178957936853,Aggregates,Aggregates,Aggregates,,
254,XM,Low income,"Life expectancy at birth, total (years)",2022,63.4583102800447,Aggregates,Aggregates,Aggregates,,
255,XM,Low income,"Life expectancy at birth, total (years)",2021,62.3799887227483,Aggregates,Aggregates,Aggregates,,
256,XM,Low income,"Life expectancy at birth, total (years)",2020,62.8180995019214,Aggregates,Aggregates,Aggregates,,
257,XM,Low income,"Life expectancy at birth, total (years)",2019,62.7974465200669,Aggregates,Aggregates,Aggregates,,
258,XM,Low income,"Life expectancy at birth, total (years)",2018,62.3399876414984,Aggregates,Aggregates,Aggregates,,
259,XM,Low income,"Life expectancy at birth, total (years)",2017,61.5795083857409,Aggregates,Aggregates,Aggregates,,
260,XM,Low income,"Life expectancy at birth, total (years)",2016,61.4016938292427,Aggregates,Aggregates,Aggregates,,
261,XN,Lower middle income,"Life expectancy at birth, total (years)",2024,,Aggregates,Aggregates,Aggregates,,
262,XN,Lower middle income,"Life expectancy at birth, total (years)",2023,69.5963746571515,Aggregates,Aggregates,Aggregates,,
263,XN,Lower middle income,"Life expectancy at birth, total (years)",2022,69.3010946755529,Aggregates,Aggregates,Aggregates,,
264,XN,Lower middle income,"Life expectancy at birth, total (years)",2021,66.3662902978306,Aggregates,Aggregates,Aggregates,,
265,XN,Lower middle income,"Life expectancy at birth, total (years)",2020,68.040356336938,Aggregates,Aggregates,Aggregates,,
266,XN,Lower middle income,"Life expectancy at birth, total (years)",2019,68.5574256254118,Aggregates,Aggregates,Aggregates,,
267,XN,Lower middle income,"Life expectancy at birth, total (years)",2018,68.2810033644819,Aggregates,Aggregates,Aggregates,,
